OPEN (0.33),0.33388885844195065
OPEN (0.34),0.3401293203446024
OPEN (0.33),0.32595252589402424
OPEN (0.34),0.3404993533628338
OPEN (0.34),0.33956832374482315
OPEN (0.32),0.3200350160403996
OPEN (0.32),0.3239526182955923
OPEN (0.33),0.32858147224832207
OPEN (0.31),0.3128159931205207
OPEN (0.31),0.3131897495062351
OPEN (0.36),0.3564769964206089
OPEN (0.30),0.3035373387457755
OPEN (0.29),0.2865686216174128
OPEN (0.29),0.29144197082630174
OPEN (0.29),0.2876975780315298
OPEN (0.29),0.2891691699962594
OPEN (0.24),0.24234650809080058
OPEN (0.21),0.20887311818846005
OPEN (0.21),0.2102070416950007
OPEN (0.27),0.26751466787713707
OPEN (0.24),0.2390269312078267
OPEN (0.27),0.27364300524277013
OPEN (0.29),0.29118529753010836
OPEN (0.31),0.3147896062901681
OPEN (0.28),0.28154146519778167
OPEN (0.32),0.32160726666969897
OPEN (0.32),0.3178054185221771
OPEN (0.33),0.33183203026355246
OPEN (0.29),0.288070472449674
OPEN (0.32),0.32310142714297607
OPEN (0.30),0.29960144764523194
OPEN (0.29),0.29315954283849543
OPEN (0.31),0.30816610316548754
OPEN (0.31),0.3083907119807622
OPEN (0.31),0.30805871375579175
OPEN (0.30),0.29729950647840275
OPEN (0.32),0.3188635882316795
OPEN (0.31),0.3115165772947751
OPEN (0.31),0.31004482913204545
OPEN (0.31),0.3096300695433083
OPEN (0.30),0.30410092692820767
OPEN (0.32),0.3151659972408723
OPEN (0.32),0.31761948569587206
OPEN (0.31),0.31420391435764977
OPEN (0.31),0.3053935681447001
OPEN (0.31),0.3112415142807373
OPEN (0.32),0.3180317734619167
OPEN (0.31),0.30519394198978866
OPEN (0.31),0.306612238085217
OPEN (0.31),0.3080505740374004
OPEN (0.34),0.33659067928521613
OPEN (0.30),0.2950442102359955
OPEN (0.32),0.31562078753623224
OPEN (0.31),0.3055014927323101
OPEN (0.30),0.2970408023579194
OPEN (0.28),0.27679923543681517
OPEN (0.27),0.2674775243944128
OPEN (0.26),0.2566363836847553
OPEN (0.25),0.24717664366975045
OPEN (0.28),0.279911196935418
OPEN (0.29),0.2865574814709806
OPEN (0.28),0.27928616425837244
OPEN (0.27),0.26881658979630224
OPEN (0.27),0.2724061887447258
OPEN (0.27),0.27105042941108193
OPEN (0.26),0.25543067806789876
OPEN (0.26),0.2609695340282635
OPEN (0.27),0.2662718641226143
OPEN (0.28),0.2790772416896339
OPEN (0.27),0.2742389207306938
OPEN (0.26),0.2635379598852555
OPEN (0.24),0.2427874614240382
OPEN (0.25),0.24737192457491944
OPEN (0.25),0.25315043474582294
OPEN (0.24),0.24343619644033643
OPEN (0.25),0.2542930082151262
OPEN (0.24),0.24276284544472082
OPEN (0.25),0.24884049997008117
OPEN (0.24),0.2395510777563314
OPEN (0.22),0.22474167047419902
OPEN (0.23),0.22988761941961444
OPEN (0.22),0.22259205136655094
OPEN (0.22),0.22197484193720107
OPEN (0.21),0.2066120084381708
OPEN (0.21),0.21041869200565064
OPEN (0.21),0.21417187474181829
OPEN (0.21),0.2107968055836656
OPEN (0.18),0.18435135472822228
OPEN (0.18),0.1841091373385859
CLOSED (0.18),0.1763479702411619
CLOSED (0.18),0.17901820301087587
CLOSED (0.17),0.17418346301427992
CLOSED (0.17),0.1679183963415355
CLOSED (0.15),0.15414112415511105
CLOSED (0.17),0.1668153971211643
CLOSED (0.16),0.1628427774781707
OPEN (0.18),0.18098827839548476
CLOSED (0.17),0.17239662043515952
CLOSED (0.17),0.17220694020325794
OPEN (0.18),0.18245089846896329
CLOSED (0.16),0.15925576194193697
CLOSED (0.16),0.1642702915610566
CLOSED (0.18),0.17951698254873882
OPEN (0.19),0.18526790863347914
CLOSED (0.17),0.1746892897215358
CLOSED (0.18),0.17871394800855178
CLOSED (0.17),0.17380821627064727
OPEN (0.18),0.1838774392264055
CLOSED (0.17),0.17385800232566923
OPEN (0.18),0.18493111044897115
OPEN (0.19),0.19282042208895048
OPEN (0.20),0.19532660975505628
CLOSED (0.18),0.17636163126281565
OPEN (0.21),0.21023251407518379
OPEN (0.22),0.2201111861522877
OPEN (0.20),0.19587496531674448
OPEN (0.22),0.2241237452030954
OPEN (0.21),0.20954244544754447
OPEN (0.19),0.18963473705654055
OPEN (0.21),0.21346458859128215
OPEN (0.24),0.24406343860467783
OPEN (0.19),0.1902269508534386
OPEN (0.20),0.20478090158057816
OPEN (0.22),0.21580122824231568
OPEN (0.19),0.18640574582895242
CLOSED (0.18),0.1779415508804021
OPEN (0.20),0.2039811531320378
OPEN (0.20),0.19579491451125708
CLOSED (0.16),0.16259968392257143
OPEN (0.19),0.18827258052454318
CLOSED (0.17),0.17490928285922366
CLOSED (0.17),0.1744084919395218
CLOSED (0.16),0.1588327643544955
CLOSED (0.16),0.16244944985607063
CLOSED (0.18),0.17985905738256164
CLOSED (0.17),0.17174952792413867
CLOSED (0.15),0.1497517916271311
CLOSED (0.16),0.1598119695850417
CLOSED (0.15),0.15028391541234123
CLOSED (0.15),0.1542057866989216
CLOSED (0.15),0.15493860702525877
CLOSED (0.16),0.1578315633550485
CLOSED (0.16),0.1634347682145928
CLOSED (0.15),0.1504032543234777
CLOSED (0.15),0.15306195423503663
CLOSED (0.14),0.1426937494361041
CLOSED (0.15),0.15344080745043764
CLOSED (0.13),0.13447858318226216
CLOSED (0.16),0.15678013288211873
CLOSED (0.14),0.13921221101261827
CLOSED (0.16),0.15553624988849543
CLOSED (0.15),0.14630980242288205
CLOSED (0.15),0.14900739630161208
CLOSED (0.15),0.15303778163040374
CLOSED (0.15),0.14788593966381633
CLOSED (0.15),0.15238575689009243
CLOSED (0.17),0.1727613167998937
